sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
54,5,245,5,0.05049620199373007
54,5,245,6,0.13754356737055418
54,5,245,7,0.07700985394945015
54,5,245,8,0.15227229750730373
54,5,245,9,0.20465293246327304
54,5,245,10,0.2506640000158368
54,5,245,11,0.04472265017759647
54,5,245,12,0.017511460821539072
54,5,245,13,0.021642452809117807
54,5,245,14,0.010294770785626753
54,5,245,15,0.0
54,5,245,16,0.0
51,2,12,1,0.0
51,2,12,2,0.0
51,2,12,3,0.0
51,2,12,4,0.0
51,2,12,5,0.0
51,2,12,6,0.0
51,2,12,7,0.0
51,2,12,8,0.0
51,2,12,9,0.028322510540591702
51,2,12,10,0.0
51,2,12,11,0.0
51,2,12,12,0.0
51,2,12,13,0.0
51,2,12,14,0.0
51,2,12,15,0.09398486779269241
51,2,12,16,0.8776926216667159
51,2,15,1,0.0
51,2,15,2,0.0
51,2,15,3,0.0
51,2,15,4,0.0
51,2,15,5,0.0
51,2,15,6,0.0
51,2,15,7,0.0
51,2,15,8,0.0
51,2,15,9,0.028322510540591702
51,2,15,10,0.0
51,2,15,11,0.0
51,2,15,12,0.0
51,2,15,13,0.0
51,2,15,14,0.0
51,2,15,15,0.09398486779269241
51,2,15,16,0.8776926216667159
51,2,22,1,0.0
51,2,22,2,0.0
51,2,22,3,0.0
51,2,22,4,0.0
51,2,22,5,0.0
51,2,22,6,0.0
51,2,22,7,0.0
51,2,22,8,0.0
51,2,22,9,0.028322510540591702
51,2,22,10,0.0
51,2,22,11,0.0
51,2,22,12,0.0
51,2,22,13,0.0
51,2,22,14,0.0
51,2,22,15,0.0939848677926924
51,2,22,16,0.8776926216667158
51,2,25,1,0.0
51,2,25,2,0.0
51,2,25,3,0.0
51,2,25,4,0.0
51,2,25,5,0.0
51,2,25,6,0.0
51,2,25,7,0.0
51,2,25,8,0.0
51,2,25,9,0.028322510540591702
51,2,25,10,0.0
51,2,25,11,0.0
51,2,25,12,0.0
51,2,25,13,0.0
51,2,25,14,0.0
51,2,25,15,0.0939848677926924
51,2,25,16,0.8776926216667158
51,2,32,1,0.0
51,2,32,2,0.0
51,2,32,3,0.0
51,2,32,4,0.0
51,2,32,5,0.0
51,2,32,6,0.0
51,2,32,7,0.0
51,2,32,8,0.0
51,2,32,9,0.028322510540591702
51,2,32,10,0.0
51,2,32,11,0.0
51,2,32,12,0.0
51,2,32,13,0.0
51,2,32,14,0.0
51,2,32,15,0.09398486779269241
51,2,32,16,0.8776926216667159
51,2,35,1,0.0
51,2,35,2,0.0
51,2,35,3,0.0
51,2,35,4,0.0
51,2,35,5,0.0
51,2,35,6,0.0
51,2,35,7,0.0
51,2,35,8,0.0
51,2,35,9,0.028322510540591702
51,2,35,10,0.0
51,2,35,11,0.0
51,2,35,12,0.0
51,2,35,13,0.0
51,2,35,14,0.0
51,2,35,15,0.09398486779269241
51,2,35,16,0.8776926216667159
51,2,42,1,0.0
51,2,42,2,0.0
51,2,42,3,0.0
51,2,42,4,0.0
51,2,42,5,0.0
51,2,42,6,0.0
51,2,42,7,0.0
51,2,42,8,0.0
51,2,42,9,0.028322510540591702
51,2,42,10,0.0
51,2,42,11,0.0
51,2,42,12,0.0
51,2,42,13,0.0
51,2,42,14,0.0
51,2,42,15,0.09398486779269243
51,2,42,16,0.8776926216667158
51,2,45,1,0.0
51,2,45,2,0.0
51,2,45,3,0.0
51,2,45,4,0.0
51,2,45,5,0.0
51,2,45,6,0.0
51,2,45,7,0.0
51,2,45,8,0.0
51,2,45,9,0.028322510540591702
51,2,45,10,0.0
51,2,45,11,0.0
51,2,45,12,0.0
51,2,45,13,0.0
51,2,45,14,0.0
51,2,45,15,0.09398486779269243
51,2,45,16,0.8776926216667158
51,2,52,1,0.0
51,2,52,2,0.0
51,2,52,3,0.0
51,2,52,4,0.0
51,2,52,5,0.0
51,2,52,6,0.0
51,2,52,7,0.0
51,2,52,8,0.0
51,2,52,9,0.028322510540591702
51,2,52,10,0.0
51,2,52,11,0.0
51,2,52,12,0.0
51,2,52,13,0.0
51,2,52,14,0.0
51,2,52,15,0.09398486779269244
51,2,52,16,0.8776926216667159
51,2,55,1,0.0
51,2,55,2,0.0
51,2,55,3,0.0
51,2,55,4,0.0
51,2,55,5,0.0
51,2,55,6,0.0
51,2,55,7,0.0
51,2,55,8,0.0
51,2,55,9,0.028322510540591702
51,2,55,10,0.0
51,2,55,11,0.0
51,2,55,12,0.0
51,2,55,13,0.0
51,2,55,14,0.0
51,2,55,15,0.09398486779269244
51,2,55,16,0.8776926216667159
51,2,62,1,0.0
51,2,62,2,0.0
51,2,62,3,0.0
51,2,62,4,0.0
51,2,62,5,0.0
51,2,62,6,0.0
51,2,62,7,0.0
51,2,62,8,0.0
51,2,62,9,0.0283225105405917
51,2,62,10,0.0
51,2,62,11,0.0
51,2,62,12,0.0
51,2,62,13,0.0
51,2,62,14,0.0
51,2,62,15,0.09398486779269243
51,2,62,16,0.8776926216667159
51,2,65,1,0.0
51,2,65,2,0.0
51,2,65,3,0.0
51,2,65,4,0.0
51,2,65,5,0.0
51,2,65,6,0.0
51,2,65,7,0.0
51,2,65,8,0.0
51,2,65,9,0.0283225105405917
51,2,65,10,0.0
51,2,65,11,0.0
51,2,65,12,0.0
51,2,65,13,0.0
51,2,65,14,0.0
51,2,65,15,0.09398486779269243
51,2,65,16,0.8776926216667159
51,2,72,1,0.0
51,2,72,2,0.0
51,2,72,3,0.0
51,2,72,4,0.0
51,2,72,5,0.0
51,2,72,6,0.0
51,2,72,7,0.0
51,2,72,8,0.0
51,2,72,9,0.028322510540591702
51,2,72,10,0.0
51,2,72,11,0.0
51,2,72,12,0.0
51,2,72,13,0.0
51,2,72,14,0.0
51,2,72,15,0.09398486779269243
51,2,72,16,0.8776926216667158
51,2,75,1,0.0
51,2,75,2,0.0
51,2,75,3,0.0
51,2,75,4,0.0
51,2,75,5,0.0
51,2,75,6,0.0
51,2,75,7,0.0
51,2,75,8,0.0
51,2,75,9,0.028322510540591702
51,2,75,10,0.0
51,2,75,11,0.0
51,2,75,12,0.0
51,2,75,13,0.0
51,2,75,14,0.0
51,2,75,15,0.09398486779269243
51,2,75,16,0.8776926216667158
51,2,82,1,0.0
51,2,82,2,0.0
51,2,82,3,0.0
51,2,82,4,0.0
51,2,82,5,0.0
51,2,82,6,0.012745238850008441
51,2,82,7,0.013710203119308916
51,2,82,8,0.01267595750986901
51,2,82,9,0.011316352371139527
51,2,82,10,0.0
51,2,82,11,0.0
51,2,82,12,0.0
51,2,82,13,0.0
51,2,82,14,0.007567732427497475
51,2,82,15,0.25378804515451053
51,2,82,16,0.6881964705676661
51,2,85,1,0.0
51,2,85,2,0.0
51,2,85,3,0.0
51,2,85,4,0.0
51,2,85,5,0.0
51,2,85,6,0.012745238850008441
51,2,85,7,0.013710203119308916
51,2,85,8,0.01267595750986901
51,2,85,9,0.011316352371139527
51,2,85,10,0.0
51,2,85,11,0.0
51,2,85,12,0.0
51,2,85,13,0.0
51,2,85,14,0.007567732427497475
51,2,85,15,0.25378804515451053
51,2,85,16,0.6881964705676661
51,2,92,1,0.0
51,2,92,2,0.0
51,2,92,3,0.0
51,2,92,4,0.0
51,2,92,5,0.0
51,2,92,6,0.012745238850008443
51,2,92,7,0.013710203119308918
51,2,92,8,0.012675957509869013
51,2,92,9,0.01131635237113953
51,2,92,10,0.0
51,2,92,11,0.0
51,2,92,12,0.0
51,2,92,13,0.0
51,2,92,14,0.007567732427497475
51,2,92,15,0.25378804515451053
51,2,92,16,0.6881964705676661
51,2,95,1,0.0
51,2,95,2,0.0
51,2,95,3,0.0
51,2,95,4,0.0
51,2,95,5,0.0
51,2,95,6,0.012745238850008443
51,2,95,7,0.013710203119308918
51,2,95,8,0.012675957509869013
51,2,95,9,0.01131635237113953
51,2,95,10,0.0
51,2,95,11,0.0
51,2,95,12,0.0
51,2,95,13,0.0
51,2,95,14,0.007567732427497475
51,2,95,15,0.25378804515451053
51,2,95,16,0.6881964705676661
51,2,102,1,0.0
51,2,102,2,0.0
51,2,102,3,0.0
51,2,102,4,0.0
51,2,102,5,0.0
51,2,102,6,0.0
51,2,102,7,0.0
51,2,102,8,0.015340855103095937
51,2,102,9,0.012123967268899012
51,2,102,10,0.0
51,2,102,11,0.0
51,2,102,12,0.0
51,2,102,13,0.0
51,2,102,14,0.0
51,2,102,15,0.0910932805117115
51,2,102,16,0.8814418971162936
51,2,105,1,0.0
51,2,105,2,0.0
51,2,105,3,0.0
51,2,105,4,0.0
51,2,105,5,0.0
51,2,105,6,0.0
51,2,105,7,0.0
51,2,105,8,0.015340855103095937
51,2,105,9,0.012123967268899012
51,2,105,10,0.0
51,2,105,11,0.0
51,2,105,12,0.0
51,2,105,13,0.0
51,2,105,14,0.0
51,2,105,15,0.0910932805117115
51,2,105,16,0.8814418971162936
51,2,112,1,0.0
51,2,112,2,0.0
51,2,112,3,0.0
51,2,112,4,0.0
51,2,112,5,0.0
51,2,112,6,0.0
51,2,112,7,0.0
51,2,112,8,0.015340855103095937
51,2,112,9,0.012123967268899012
51,2,112,10,0.0
51,2,112,11,0.0
51,2,112,12,0.0
51,2,112,13,0.0
51,2,112,14,0.0
51,2,112,15,0.0910932805117115
51,2,112,16,0.8814418971162936
51,2,115,1,0.0
51,2,115,2,0.0
51,2,115,3,0.0
51,2,115,4,0.0
51,2,115,5,0.0
51,2,115,6,0.0
51,2,115,7,0.0
51,2,115,8,0.015340855103095937
51,2,115,9,0.012123967268899012
51,2,115,10,0.0
51,2,115,11,0.0
51,2,115,12,0.0
51,2,115,13,0.0
51,2,115,14,0.0
51,2,115,15,0.0910932805117115
51,2,115,16,0.8814418971162936
51,2,122,1,0.0
51,2,122,2,0.0
51,2,122,3,0.0
51,2,122,4,0.0
51,2,122,5,0.0
51,2,122,6,0.0
51,2,122,7,0.0
51,2,122,8,0.015340855103095938
51,2,122,9,0.012123967268899014
51,2,122,10,0.0
51,2,122,11,0.0
51,2,122,12,0.0
51,2,122,13,0.0
51,2,122,14,0.0
51,2,122,15,0.0910932805117115
51,2,122,16,0.8814418971162935
51,2,125,1,0.0
51,2,125,2,0.0
51,2,125,3,0.0
51,2,125,4,0.0
51,2,125,5,0.0
51,2,125,6,0.0
51,2,125,7,0.0
51,2,125,8,0.015340855103095938
51,2,125,9,0.012123967268899014
51,2,125,10,0.0
51,2,125,11,0.0
51,2,125,12,0.0
51,2,125,13,0.0
51,2,125,14,0.0
51,2,125,15,0.0910932805117115
51,2,125,16,0.8814418971162935
51,2,132,1,0.0
51,2,132,2,0.0
51,2,132,3,0.0
51,2,132,4,0.0
51,2,132,5,0.0
51,2,132,6,0.0
51,2,132,7,0.0
51,2,132,8,0.015340855103095935
51,2,132,9,0.012123967268899012
51,2,132,10,0.0
51,2,132,11,0.0
51,2,132,12,0.0
51,2,132,13,0.0
51,2,132,14,0.0
51,2,132,15,0.0910932805117115
51,2,132,16,0.8814418971162935
51,2,135,1,0.0
51,2,135,2,0.0
51,2,135,3,0.0
51,2,135,4,0.0
51,2,135,5,0.0
51,2,135,6,0.0
51,2,135,7,0.0
51,2,135,8,0.015340855103095935
51,2,135,9,0.012123967268899012
51,2,135,10,0.0
51,2,135,11,0.0
51,2,135,12,0.0
51,2,135,13,0.0
51,2,135,14,0.0
51,2,135,15,0.0910932805117115
51,2,135,16,0.8814418971162935
51,2,142,1,0.0
51,2,142,2,0.0
51,2,142,3,0.0
51,2,142,4,0.0
51,2,142,5,0.0
51,2,142,6,0.0
51,2,142,7,0.0
51,2,142,8,0.015340855103095935
51,2,142,9,0.01212396726889901
51,2,142,10,0.0
51,2,142,11,0.0
51,2,142,12,0.0
51,2,142,13,0.0
51,2,142,14,0.0
51,2,142,15,0.0910932805117115
51,2,142,16,0.8814418971162935
51,2,145,1,0.0
51,2,145,2,0.0
51,2,145,3,0.0
51,2,145,4,0.0
51,2,145,5,0.0
51,2,145,6,0.0
51,2,145,7,0.0
51,2,145,8,0.015340855103095935
51,2,145,9,0.01212396726889901
51,2,145,10,0.0
51,2,145,11,0.0
51,2,145,12,0.0
51,2,145,13,0.0
51,2,145,14,0.0
51,2,145,15,0.0910932805117115
51,2,145,16,0.8814418971162935
51,2,152,1,0.0
51,2,152,2,0.0
51,2,152,3,0.0
51,2,152,4,0.0
51,2,152,5,0.0
51,2,152,6,0.0
51,2,152,7,0.0
51,2,152,8,0.015340855103095933
51,2,152,9,0.01212396726889901
51,2,152,10,0.0
51,2,152,11,0.0
51,2,152,12,0.0
51,2,152,13,0.0
51,2,152,14,0.0
51,2,152,15,0.0910932805117115
51,2,152,16,0.8814418971162935
51,2,155,1,0.0
51,2,155,2,0.0
51,2,155,3,0.0
51,2,155,4,0.0
51,2,155,5,0.0
51,2,155,6,0.0
51,2,155,7,0.0
51,2,155,8,0.015340855103095933
51,2,155,9,0.01212396726889901
51,2,155,10,0.0
51,2,155,11,0.0
51,2,155,12,0.0
51,2,155,13,0.0
51,2,155,14,0.0
51,2,155,15,0.0910932805117115
51,2,155,16,0.8814418971162935
51,2,162,1,0.0
51,2,162,2,0.0
51,2,162,3,0.0
51,2,162,4,0.0
51,2,162,5,0.0
51,2,162,6,0.0
51,2,162,7,0.0
51,2,162,8,0.015340855103095937
51,2,162,9,0.012123967268899012
51,2,162,10,0.0
51,2,162,11,0.0
51,2,162,12,0.0
51,2,162,13,0.0
51,2,162,14,0.0
51,2,162,15,0.0910932805117115
51,2,162,16,0.8814418971162935
51,2,165,1,0.0
51,2,165,2,0.0
51,2,165,3,0.0
51,2,165,4,0.0
51,2,165,5,0.0
51,2,165,6,0.0
51,2,165,7,0.0
51,2,165,8,0.015340855103095937
51,2,165,9,0.012123967268899012
51,2,165,10,0.0
51,2,165,11,0.0
51,2,165,12,0.0
51,2,165,13,0.0
51,2,165,14,0.0
51,2,165,15,0.0910932805117115
51,2,165,16,0.8814418971162935
51,2,172,1,0.0
51,2,172,2,0.0
51,2,172,3,0.0
51,2,172,4,0.0
51,2,172,5,0.0
51,2,172,6,0.009532551670097505
51,2,172,7,0.008069020233727882
51,2,172,8,0.012255293692920374
51,2,172,9,0.008810039188979464
51,2,172,10,0.0
51,2,172,11,0.0
51,2,172,12,0.0
51,2,172,13,0.0
51,2,172,14,0.015313449647361808
51,2,172,15,0.22864550118661328
51,2,172,16,0.7173741443802997
51,2,175,1,0.0
51,2,175,2,0.0
51,2,175,3,0.0
51,2,175,4,0.0
51,2,175,5,0.0
51,2,175,6,0.009532551670097505
51,2,175,7,0.008069020233727882
51,2,175,8,0.012255293692920374
51,2,175,9,0.008810039188979464
51,2,175,10,0.0
51,2,175,11,0.0
51,2,175,12,0.0
51,2,175,13,0.0
51,2,175,14,0.015313449647361808
51,2,175,15,0.22864550118661328
51,2,175,16,0.7173741443802997
51,2,182,1,0.0
51,2,182,2,0.0
51,2,182,3,0.0
51,2,182,4,0.0
51,2,182,5,0.0
51,2,182,6,0.009532551670097502
51,2,182,7,0.00806902023372788
51,2,182,8,0.012255293692920369
51,2,182,9,0.008810039188979464
51,2,182,10,0.0
51,2,182,11,0.0
51,2,182,12,0.0
51,2,182,13,0.0
51,2,182,14,0.015313449647361806
51,2,182,15,0.22864550118661325
51,2,182,16,0.7173741443802997
51,2,185,1,0.0
51,2,185,2,0.0
51,2,185,3,0.0
51,2,185,4,0.0
51,2,185,5,0.0
51,2,185,6,0.009532551670097502
51,2,185,7,0.00806902023372788
51,2,185,8,0.012255293692920369
51,2,185,9,0.008810039188979464
51,2,185,10,0.0
51,2,185,11,0.0
51,2,185,12,0.0
51,2,185,13,0.0
51,2,185,14,0.015313449647361806
51,2,185,15,0.22864550118661325
51,2,185,16,0.7173741443802997
51,2,192,1,0.0
51,2,192,2,0.0
51,2,192,3,0.0
51,2,192,4,0.0
51,2,192,5,0.0
51,2,192,6,0.0
51,2,192,7,0.0
51,2,192,8,0.0
51,2,192,9,0.028322510540591702
51,2,192,10,0.0
51,2,192,11,0.0
51,2,192,12,0.0
51,2,192,13,0.0
51,2,192,14,0.0
51,2,192,15,0.09398486779269243
51,2,192,16,0.8776926216667159
51,2,195,1,0.0
51,2,195,2,0.0
51,2,195,3,0.0
51,2,195,4,0.0
51,2,195,5,0.0
51,2,195,6,0.0
51,2,195,7,0.0
51,2,195,8,0.0
51,2,195,9,0.028322510540591702
51,2,195,10,0.0
51,2,195,11,0.0
51,2,195,12,0.0
51,2,195,13,0.0
51,2,195,14,0.0
51,2,195,15,0.09398486779269243
51,2,195,16,0.8776926216667159
51,2,202,1,0.0
51,2,202,2,0.0
51,2,202,3,0.0
51,2,202,4,0.0
51,2,202,5,0.0
51,2,202,6,0.0
51,2,202,7,0.0
51,2,202,8,0.0
51,2,202,9,0.0283225105405917
51,2,202,10,0.0
51,2,202,11,0.0
51,2,202,12,0.0
51,2,202,13,0.0
51,2,202,14,0.0
51,2,202,15,0.09398486779269241
51,2,202,16,0.8776926216667158
51,2,205,1,0.0
51,2,205,2,0.0
51,2,205,3,0.0
51,2,205,4,0.0
51,2,205,5,0.0
51,2,205,6,0.0
51,2,205,7,0.0
51,2,205,8,0.0
51,2,205,9,0.0283225105405917
51,2,205,10,0.0
51,2,205,11,0.0
51,2,205,12,0.0
51,2,205,13,0.0
51,2,205,14,0.0
51,2,205,15,0.09398486779269241
51,2,205,16,0.8776926216667158
51,2,212,1,0.0
51,2,212,2,0.0
51,2,212,3,0.0
51,2,212,4,0.0
51,2,212,5,0.0
51,2,212,6,0.0
51,2,212,7,0.0
51,2,212,8,0.0
51,2,212,9,0.0283225105405917
51,2,212,10,0.0
51,2,212,11,0.0
51,2,212,12,0.0
51,2,212,13,0.0
51,2,212,14,0.0
51,2,212,15,0.09398486779269241
51,2,212,16,0.8776926216667159
51,2,215,1,0.0
51,2,215,2,0.0
51,2,215,3,0.0
51,2,215,4,0.0
51,2,215,5,0.0
51,2,215,6,0.0
51,2,215,7,0.0
51,2,215,8,0.0
51,2,215,9,0.0283225105405917
51,2,215,10,0.0
51,2,215,11,0.0
51,2,215,12,0.0
51,2,215,13,0.0
51,2,215,14,0.0
51,2,215,15,0.09398486779269241
51,2,215,16,0.8776926216667159
51,2,222,1,0.0
51,2,222,2,0.0
51,2,222,3,0.0
51,2,222,4,0.0
51,2,222,5,0.0
51,2,222,6,0.0
51,2,222,7,0.0
51,2,222,8,0.0
51,2,222,9,0.028322510540591702
51,2,222,10,0.0
51,2,222,11,0.0
51,2,222,12,0.0
51,2,222,13,0.0
51,2,222,14,0.0
51,2,222,15,0.09398486779269243
51,2,222,16,0.8776926216667159
51,2,225,1,0.0
51,2,225,2,0.0
51,2,225,3,0.0
51,2,225,4,0.0
51,2,225,5,0.0
51,2,225,6,0.0
51,2,225,7,0.0
51,2,225,8,0.0
51,2,225,9,0.028322510540591702
51,2,225,10,0.0
51,2,225,11,0.0
51,2,225,12,0.0
51,2,225,13,0.0
51,2,225,14,0.0
51,2,225,15,0.09398486779269243
51,2,225,16,0.8776926216667159
51,2,232,1,0.0
51,2,232,2,0.0
51,2,232,3,0.0
51,2,232,4,0.0
51,2,232,5,0.0
51,2,232,6,0.0
51,2,232,7,0.0
51,2,232,8,0.0
51,2,232,9,0.0283225105405917
51,2,232,10,0.0
51,2,232,11,0.0
51,2,232,12,0.0
51,2,232,13,0.0
51,2,232,14,0.0
51,2,232,15,0.09398486779269243
51,2,232,16,0.8776926216667159
51,2,235,1,0.0
51,2,235,2,0.0
51,2,235,3,0.0
51,2,235,4,0.0
51,2,235,5,0.0
51,2,235,6,0.0
51,2,235,7,0.0
51,2,235,8,0.0
51,2,235,9,0.0283225105405917
51,2,235,10,0.0
51,2,235,11,0.0
51,2,235,12,0.0
51,2,235,13,0.0
51,2,235,14,0.0
51,2,235,15,0.09398486779269243
51,2,235,16,0.8776926216667159
51,2,242,1,0.0
51,2,242,2,0.0
51,2,242,3,0.0
51,2,242,4,0.0
51,2,242,5,0.0
51,2,242,6,0.0
51,2,242,7,0.0
51,2,242,8,0.0
51,2,242,9,0.0283225105405917
51,2,242,10,0.0
51,2,242,11,0.0
51,2,242,12,0.0
51,2,242,13,0.0
51,2,242,14,0.0
51,2,242,15,0.09398486779269241
51,2,242,16,0.8776926216667158
51,2,245,1,0.0
51,2,245,2,0.0
51,2,245,3,0.0
51,2,245,4,0.0
51,2,245,5,0.0
51,2,245,6,0.0
51,2,245,7,0.0
51,2,245,8,0.0
51,2,245,9,0.0283225105405917
51,2,245,10,0.0
51,2,245,11,0.0
51,2,245,12,0.0
51,2,245,13,0.0
51,2,245,14,0.0
51,2,245,15,0.09398486779269241
51,2,245,16,0.8776926216667158
51,3,12,1,0.0
51,3,12,2,0.00031974629014013694
51,3,12,3,0.0005444999869208012
51,3,12,4,0.010351354931925443
51,3,12,5,0.00014574449302909228
51,3,12,6,0.006649344327817981
51,3,12,7,0.02091541510511691
51,3,12,8,0.03339608050933901
51,3,12,9,0.08886327284130995
51,3,12,10,0.14519882654527566
51,3,12,11,0.22806886023171694
51,3,12,12,0.11145823686801577
51,3,12,13,0.2776311615278207
51,3,12,14,0.07645745634157168
51,3,12,15,0.0
51,3,12,16,0.0
51,3,15,1,0.0
51,3,15,2,0.00031974629014013694
51,3,15,3,0.0005444999869208012
51,3,15,4,0.010351354931925443
51,3,15,5,0.00014574449302909228
51,3,15,6,0.006649344327817981
51,3,15,7,0.02091541510511691
51,3,15,8,0.03339608050933901
51,3,15,9,0.08886327284130995
51,3,15,10,0.14519882654527566
51,3,15,11,0.22806886023171694
51,3,15,12,0.11145823686801577
51,3,15,13,0.2776311615278207
51,3,15,14,0.07645745634157168
51,3,15,15,0.0
51,3,15,16,0.0
51,3,22,1,0.0
51,3,22,2,0.000319746290140137
51,3,22,3,0.0005444999869208012
51,3,22,4,0.010351354931925443
51,3,22,5,0.00014574449302909225
51,3,22,6,0.006649344327817982
51,3,22,7,0.02091541510511691
51,3,22,8,0.03339608050933902
51,3,22,9,0.08886327284130996
51,3,22,10,0.14519882654527563
51,3,22,11,0.2280688602317169
51,3,22,12,0.11145823686801579
51,3,22,13,0.2776311615278207
51,3,22,14,0.07645745634157168
51,3,22,15,0.0
51,3,22,16,0.0
51,3,25,1,0.0
51,3,25,2,0.000319746290140137
51,3,25,3,0.0005444999869208012
51,3,25,4,0.010351354931925443
51,3,25,5,0.00014574449302909225
51,3,25,6,0.006649344327817982
51,3,25,7,0.02091541510511691
51,3,25,8,0.03339608050933902
51,3,25,9,0.08886327284130996
51,3,25,10,0.14519882654527563
51,3,25,11,0.2280688602317169
51,3,25,12,0.11145823686801579
51,3,25,13,0.2776311615278207
51,3,25,14,0.07645745634157168
51,3,25,15,0.0
51,3,25,16,0.0
51,3,32,1,0.0
51,3,32,2,0.000319746290140137
51,3,32,3,0.0005444999869208013
51,3,32,4,0.010351354931925445
51,3,32,5,0.00014574449302909228
51,3,32,6,0.006649344327817982
51,3,32,7,0.020915415105116915
51,3,32,8,0.033396080509339024
51,3,32,9,0.08886327284130996
51,3,32,10,0.14519882654527566
51,3,32,11,0.22806886023171696
51,3,32,12,0.11145823686801579
51,3,32,13,0.2776311615278207
51,3,32,14,0.07645745634157168
51,3,32,15,0.0
51,3,32,16,0.0
51,3,35,1,0.0
51,3,35,2,0.000319746290140137
51,3,35,3,0.0005444999869208013
51,3,35,4,0.010351354931925445
51,3,35,5,0.00014574449302909228
51,3,35,6,0.006649344327817982
51,3,35,7,0.020915415105116915
51,3,35,8,0.033396080509339024
51,3,35,9,0.08886327284130996
51,3,35,10,0.14519882654527566
51,3,35,11,0.22806886023171696
51,3,35,12,0.11145823686801579
51,3,35,13,0.2776311615278207
51,3,35,14,0.07645745634157168
51,3,35,15,0.0
51,3,35,16,0.0
51,3,42,1,0.0
51,3,42,2,0.000319746290140137
51,3,42,3,0.0005444999869208013
51,3,42,4,0.010351354931925443
51,3,42,5,0.00014574449302909225
51,3,42,6,0.006649344327817981
51,3,42,7,0.020915415105116915
51,3,42,8,0.03339608050933902
51,3,42,9,0.08886327284130996
51,3,42,10,0.14519882654527566
51,3,42,11,0.2280688602317169
51,3,42,12,0.11145823686801579
51,3,42,13,0.2776311615278207
51,3,42,14,0.07645745634157168
51,3,42,15,0.0
51,3,42,16,0.0
51,3,45,1,0.0
51,3,45,2,0.000319746290140137
51,3,45,3,0.0005444999869208013
51,3,45,4,0.010351354931925443
51,3,45,5,0.00014574449302909225
51,3,45,6,0.006649344327817981
51,3,45,7,0.020915415105116915
51,3,45,8,0.03339608050933902
51,3,45,9,0.08886327284130996
51,3,45,10,0.14519882654527566
51,3,45,11,0.2280688602317169
51,3,45,12,0.11145823686801579
51,3,45,13,0.2776311615278207
51,3,45,14,0.07645745634157168
51,3,45,15,0.0
51,3,45,16,0.0
51,3,52,1,0.0
51,3,52,2,0.00031974629014013694
51,3,52,3,0.0005444999869208012
51,3,52,4,0.010351354931925443
51,3,52,5,0.00014574449302909225
51,3,52,6,0.006649344327817981
51,3,52,7,0.02091541510511691
51,3,52,8,0.03339608050933901
51,3,52,9,0.08886327284130993
51,3,52,10,0.14519882654527563
51,3,52,11,0.22806886023171688
51,3,52,12,0.11145823686801577
51,3,52,13,0.27763116152782064
51,3,52,14,0.07645745634157167
51,3,52,15,0.0
51,3,52,16,0.0
51,3,55,1,0.0
51,3,55,2,0.00031974629014013694
51,3,55,3,0.0005444999869208012
51,3,55,4,0.010351354931925443
51,3,55,5,0.00014574449302909225
51,3,55,6,0.006649344327817981
51,3,55,7,0.02091541510511691
51,3,55,8,0.03339608050933901
51,3,55,9,0.08886327284130993
51,3,55,10,0.14519882654527563
51,3,55,11,0.22806886023171688
51,3,55,12,0.11145823686801577
51,3,55,13,0.27763116152782064
51,3,55,14,0.07645745634157167
51,3,55,15,0.0
51,3,55,16,0.0
51,3,62,1,0.0
51,3,62,2,0.00031974629014013694
51,3,62,3,0.0005444999869208013
51,3,62,4,0.010351354931925443
51,3,62,5,0.00014574449302909225
51,3,62,6,0.006649344327817982
51,3,62,7,0.02091541510511691
51,3,62,8,0.03339608050933902
51,3,62,9,0.08886327284130996
51,3,62,10,0.14519882654527566
51,3,62,11,0.2280688602317169
51,3,62,12,0.11145823686801577
51,3,62,13,0.2776311615278207
51,3,62,14,0.07645745634157167
51,3,62,15,0.0
51,3,62,16,0.0
51,3,65,1,0.0
51,3,65,2,0.00031974629014013694
51,3,65,3,0.0005444999869208013
51,3,65,4,0.010351354931925443
51,3,65,5,0.00014574449302909225
51,3,65,6,0.006649344327817982
51,3,65,7,0.02091541510511691
51,3,65,8,0.03339608050933902
51,3,65,9,0.08886327284130996
51,3,65,10,0.14519882654527566
51,3,65,11,0.2280688602317169
51,3,65,12,0.11145823686801577
51,3,65,13,0.2776311615278207
51,3,65,14,0.07645745634157167
51,3,65,15,0.0
